q_0-2000_omega_0-2000_W00_W33_W03_W11_W12_12C
6 12 MEC_Fullpn 401 401
0 0.000 0.005 0 0.000 0.005
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
 0.0 -0.0 0.0 -0.0 0.0  
